name,source
FBtr0307590.1,protein_coding
FBtr0307591.1,protein_coding
FBtr0307592.1,protein_coding
FBtr0307593.1,protein_coding
FBtr0307594.1,lincRNA
FBtr0307596.1,protein_coding
FBtr0307597.1,protein_coding
FBtr0307598.1,protein_coding
FBtr0307876.1,protein_coding
FBtr0307877.1,protein_coding
FBtr0307878.1,protein_coding
FBtr0307879.1,protein_coding
FBtr0307880.1,protein_coding
FBtr0307881.1,protein_coding
FBtr0307883.1,protein_coding
FBtr0307884.1,protein_coding
FBtr0307886.1,protein_coding
FBtr0307887.1,protein_coding
FBtr0307888.1,protein_coding
FBtr0307890.1,protein_coding
FBtr0307891.1,protein_coding
FBtr0307892.1,protein_coding
FBtr0307893.1,protein_coding
FBtr0307894.1,protein_coding
FBtr0307895.1,protein_coding
FBtr0307896.1,protein_coding
FBtr0307897.1,protein_coding
FBtr0307898.1,protein_coding
FBtr0307899.1,protein_coding
FBtr0307900.1,protein_coding
FBtr0307901.1,protein_coding
FBtr0307902.1,protein_coding
FBtr0307903.1,protein_coding
FBtr0307904.1,protein_coding
FBtr0307975.1,protein_coding
FBtr0307976.1,protein_coding
FBtr0307978.1,protein_coding
FBtr0308027.1,protein_coding
FBtr0308028.1,protein_coding
FBtr0308029.1,protein_coding
FBtr0308030.1,protein_coding
FBtr0308031.1,protein_coding
FBtr0308033.1,protein_coding
FBtr0308034.1,protein_coding
FBtr0308035.1,protein_coding
FBtr0308037.1,protein_coding
FBtr0308038.1,protein_coding
FBtr0308039.1,protein_coding
FBtr0308057.1,protein_coding
FBtr0308058.1,protein_coding
FBtr0308059.1,protein_coding
FBtr0308060.1,protein_coding
FBtr0308061.1,protein_coding
FBtr0308062.1,protein_coding
FBtr0308063.1,protein_coding
FBtr0308064.1,protein_coding
FBtr0308065.1,protein_coding
FBtr0308067.1,lincRNA
FBtr0308068.1,lincRNA
FBtr0308069.1,protein_coding
FBtr0308070.1,protein_coding
FBtr0308071.1,protein_coding
FBtr0308072.1,protein_coding
FBtr0308073.1,protein_coding
FBtr0308074.1,protein_coding
FBtr0308075.1,protein_coding
FBtr0308076.1,protein_coding
FBtr0308077.1,protein_coding
FBtr0308078.1,protein_coding
FBtr0308080.1,protein_coding
FBtr0308081.1,protein_coding
FBtr0308082.1,protein_coding
FBtr0308083.1,protein_coding
FBtr0308084.1,protein_coding
FBtr0308085.1,protein_coding
FBtr0308086.1,protein_coding
FBtr0308087.1,protein_coding
FBtr0308088.1,protein_coding
FBtr0308089.1,protein_coding
FBtr0308091.1,protein_coding
FBtr0308092.1,protein_coding
FBtr0308093.1,protein_coding
FBtr0308094.1,protein_coding
FBtr0308117.1,lincRNA
FBtr0308118.1,protein_coding
FBtr0308119.1,protein_coding
FBtr0308120.1,protein_coding
FBtr0308121.1,protein_coding
FBtr0308122.1,protein_coding
FBtr0308123.1,protein_coding
FBtr0308125.1,protein_coding
FBtr0308126.1,protein_coding
FBtr0308127.1,protein_coding
FBtr0308128.1,protein_coding
FBtr0308129.1,protein_coding
FBtr0308130.1,protein_coding
FBtr0308131.1,protein_coding
FBtr0308132.1,protein_coding
FBtr0308133.1,protein_coding
FBtr0308134.1,protein_coding
FBtr0308135.1,protein_coding
FBtr0308136.1,protein_coding
FBtr0308188.1,protein_coding
FBtr0308189.1,protein_coding
FBtr0308190.1,protein_coding
FBtr0308191.1,protein_coding
FBtr0308192.1,protein_coding
FBtr0308193.1,protein_coding
FBtr0308194.1,protein_coding
FBtr0308195.1,protein_coding
FBtr0308196.1,protein_coding
FBtr0308197.1,protein_coding
FBtr0308198.1,protein_coding
FBtr0308199.1,protein_coding
FBtr0308200.1,protein_coding
FBtr0308201.1,protein_coding
FBtr0308202.1,protein_coding
FBtr0308204.1,protein_coding
FBtr0308205.1,protein_coding
FBtr0308206.1,protein_coding
FBtr0308207.1,protein_coding
FBtr0308208.1,protein_coding
FBtr0308209.1,protein_coding
FBtr0308210.1,protein_coding
FBtr0308211.1,protein_coding
FBtr0308212.1,protein_coding
FBtr0308213.1,protein_coding
FBtr0308214.1,protein_coding
FBtr0308215.1,protein_coding
FBtr0308216.1,protein_coding
FBtr0308217.1,protein_coding
FBtr0308218.1,protein_coding
FBtr0308219.1,protein_coding
FBtr0308220.1,protein_coding
FBtr0308221.1,protein_coding
FBtr0308222.1,protein_coding
FBtr0308223.1,protein_coding
FBtr0308226.1,protein_coding
FBtr0308227.1,protein_coding
FBtr0308228.1,protein_coding
FBtr0308229.1,protein_coding
FBtr0308230.1,protein_coding
FBtr0308231.1,protein_coding
FBtr0308232.1,protein_coding
FBtr0308233.1,protein_coding
FBtr0308234.1,protein_coding
FBtr0308235.1,protein_coding
FBtr0308236.1,protein_coding
FBtr0308237.1,protein_coding
FBtr0308238.1,protein_coding
FBtr0308239.1,protein_coding
FBtr0308240.1,protein_coding
FBtr0308241.1,protein_coding
FBtr0308243.1,protein_coding
FBtr0308245.1,protein_coding
FBtr0308246.1,protein_coding
FBtr0308247.1,protein_coding
FBtr0308248.1,protein_coding
FBtr0308249.1,protein_coding
FBtr0308251.1,protein_coding
FBtr0308252.1,protein_coding
FBtr0308253.1,protein_coding
FBtr0308254.1,protein_coding
FBtr0308255.1,protein_coding
FBtr0308256.1,protein_coding
FBtr0308257.1,protein_coding
FBtr0308292.1,protein_coding
FBtr0308293.1,protein_coding
FBtr0308294.1,protein_coding
FBtr0308296.1,protein_coding
FBtr0308297.1,protein_coding
FBtr0308298.1,protein_coding
FBtr0308299.1,protein_coding
FBtr0308305.1,protein_coding
FBtr0308308.1,protein_coding
FBtr0308309.1,protein_coding
FBtr0308310.1,protein_coding
FBtr0308311.1,protein_coding
FBtr0308312.1,protein_coding
FBtr0308313.1,protein_coding
FBtr0308314.1,protein_coding
FBtr0308315.1,protein_coding
FBtr0308316.1,protein_coding
FBtr0308317.1,protein_coding
FBtr0308318.1,protein_coding
FBtr0308319.1,protein_coding
FBtr0308320.1,protein_coding
FBtr0308321.1,protein_coding
FBtr0308322.1,protein_coding
FBtr0308323.1,protein_coding
FBtr0308324.1,protein_coding
FBtr0308325.1,protein_coding
FBtr0308326.1,protein_coding
FBtr0308327.1,protein_coding
FBtr0308328.1,protein_coding
FBtr0308329.1,protein_coding
FBtr0308330.1,protein_coding
FBtr0308331.1,protein_coding
FBtr0308332.1,protein_coding
FBtr0308333.1,protein_coding
FBtr0308334.1,protein_coding
FBtr0308335.1,protein_coding
FBtr0308336.1,protein_coding
FBtr0308337.1,protein_coding
FBtr0308338.1,protein_coding
FBtr0308339.1,protein_coding
FBtr0308342.1,protein_coding
FBtr0308343.1,protein_coding
FBtr0308344.1,protein_coding
FBtr0308345.1,protein_coding
FBtr0308346.1,protein_coding
FBtr0308347.1,protein_coding
FBtr0308348.1,protein_coding
FBtr0308349.1,protein_coding
FBtr0308350.1,protein_coding
FBtr0308351.1,protein_coding
FBtr0308352.1,protein_coding
FBtr0308353.1,protein_coding
FBtr0308354.1,lincRNA
FBtr0308355.1,lincRNA
FBtr0308356.1,lincRNA
FBtr0308357.1,lincRNA
FBtr0308358.1,lincRNA
FBtr0308359.1,lincRNA
FBtr0308360.1,lincRNA
FBtr0308361.1,protein_coding
FBtr0308362.1,protein_coding
FBtr0308363.1,protein_coding
FBtr0308492.1,protein_coding
FBtr0308493.1,protein_coding
FBtr0308494.1,protein_coding
FBtr0308495.1,protein_coding
FBtr0308497.1,protein_coding
FBtr0308498.1,protein_coding
FBtr0308502.1,protein_coding
FBtr0308561.1,protein_coding
FBtr0308562.1,protein_coding
FBtr0308563.1,protein_coding
FBtr0308564.1,protein_coding
FBtr0308565.1,protein_coding
FBtr0308566.1,protein_coding
FBtr0308567.1,protein_coding
FBtr0308568.1,protein_coding
FBtr0308569.1,protein_coding
FBtr0308570.1,protein_coding
FBtr0308571.1,protein_coding
FBtr0308572.1,protein_coding
FBtr0308574.1,protein_coding
FBtr0308575.1,protein_coding
FBtr0308576.1,protein_coding
FBtr0308577.1,protein_coding
FBtr0308578.1,protein_coding
FBtr0308579.1,protein_coding
FBtr0308580.1,protein_coding
FBtr0308581.1,protein_coding
FBtr0308582.1,protein_coding
FBtr0308583.1,protein_coding
FBtr0308584.1,protein_coding
FBtr0308585.1,protein_coding
FBtr0308589.1,protein_coding
FBtr0308590.1,protein_coding
FBtr0308591.1,protein_coding
FBtr0308592.1,protein_coding
FBtr0308593.1,protein_coding
FBtr0308594.1,protein_coding
FBtr0308595.1,protein_coding
FBtr0308596.1,protein_coding
FBtr0308597.1,protein_coding
FBtr0308598.1,protein_coding
FBtr0308599.1,protein_coding
FBtr0308600.1,protein_coding
FBtr0308601.1,protein_coding
FBtr0308602.1,protein_coding
FBtr0308603.1,protein_coding
FBtr0308604.1,protein_coding
FBtr0308605.1,protein_coding
FBtr0308606.1,protein_coding
FBtr0308607.1,protein_coding
FBtr0308608.1,protein_coding
FBtr0308609.1,protein_coding
FBtr0308610.1,protein_coding
FBtr0308611.1,protein_coding
FBtr0308612.1,protein_coding
FBtr0308613.1,protein_coding
FBtr0308614.1,protein_coding
FBtr0308615.1,protein_coding
FBtr0308616.1,protein_coding
FBtr0308617.1,protein_coding
FBtr0308618.1,protein_coding
FBtr0308619.1,protein_coding
FBtr0308620.1,protein_coding
FBtr0308621.1,protein_coding
FBtr0308622.1,protein_coding
FBtr0308623.1,protein_coding
FBtr0308624.1,protein_coding
FBtr0308625.1,protein_coding
FBtr0308626.1,protein_coding
FBtr0308627.1,protein_coding
FBtr0308628.1,protein_coding
FBtr0308629.1,protein_coding
FBtr0308630.1,protein_coding
FBtr0308631.1,protein_coding
FBtr0308632.1,protein_coding
FBtr0308633.1,protein_coding
FBtr0308634.1,protein_coding
FBtr0308635.1,lincRNA
FBtr0308636.1,protein_coding
FBtr0308637.1,protein_coding
FBtr0308638.1,protein_coding
FBtr0308639.1,protein_coding
FBtr0308640.1,protein_coding
FBtr0308641.1,protein_coding
FBtr0308642.1,protein_coding
FBtr0308644.1,protein_coding
FBtr0308646.1,protein_coding
FBtr0308647.1,protein_coding
FBtr0308648.1,protein_coding
FBtr0308649.1,protein_coding
FBtr0308650.1,protein_coding
FBtr0308651.1,protein_coding
FBtr0308652.1,protein_coding
FBtr0308653.1,protein_coding
FBtr0308654.1,protein_coding
FBtr0308655.1,protein_coding
FBtr0308679.1,protein_coding
FBtr0308681.1,protein_coding
FBtr0308682.1,protein_coding
FBtr0308683.1,protein_coding
FBtr0308684.1,protein_coding
FBtr0308686.1,protein_coding
FBtr0308687.1,protein_coding
FBtr0308688.1,protein_coding
FBtr0308689.1,protein_coding
FBtr0308691.1,protein_coding
FBtr0308694.1,protein_coding
FBtr0308698.1,protein_coding
FBtr0308699.1,protein_coding
FBtr0308700.1,protein_coding
FBtr0308705.1,protein_coding
FBtr0308707.1,protein_coding
FBtr0308708.1,protein_coding
FBtr0308744.1,protein_coding
FBtr0308745.1,protein_coding
FBtr0308746.1,protein_coding
FBtr0308748.1,protein_coding
FBtr0308751.1,lincRNA
FBtr0308752.1,lincRNA
FBtr0308753.1,lincRNA
FBtr0308754.1,lincRNA
FBtr0308755.1,lincRNA
FBtr0308758.1,lincRNA
FBtr0308759.1,lincRNA
FBtr0308760.1,lincRNA
FBtr0308761.1,lincRNA
FBtr0308762.1,lincRNA
FBtr0308763.1,lincRNA
FBtr0308764.1,protein_coding
FBtr0308765.1,lincRNA
FBtr0308766.1,lincRNA
FBtr0308767.1,lincRNA
FBtr0308768.1,lincRNA
FBtr0308769.1,lincRNA
FBtr0308770.1,protein_coding
FBtr0308771.1,protein_coding
FBtr0308772.1,lincRNA
FBtr0308773.1,lincRNA
FBtr0308774.1,protein_coding
FBtr0308775.1,lincRNA
FBtr0308776.1,lincRNA
FBtr0308777.1,lincRNA
FBtr0308778.1,lincRNA
FBtr0308779.1,lincRNA
FBtr0308780.1,lincRNA
FBtr0308781.1,protein_coding
FBtr0308782.1,protein_coding
FBtr0308785.1,protein_coding
FBtr0308786.1,protein_coding
FBtr0308790.1,protein_coding
FBtr0308791.1,protein_coding
FBtr0308792.1,protein_coding
FBtr0308793.1,protein_coding
FBtr0308795.1,protein_coding
FBtr0308796.1,protein_coding
FBtr0308797.1,protein_coding
FBtr0308800.1,protein_coding
FBtr0308801.1,protein_coding
FBtr0308802.1,protein_coding
FBtr0308803.1,protein_coding
FBtr0308804.1,protein_coding
FBtr0308805.1,protein_coding
FBtr0308806.1,protein_coding
FBtr0308807.1,protein_coding
FBtr0308808.1,protein_coding
FBtr0308809.1,protein_coding
FBtr0308810.1,protein_coding
FBtr0308811.1,protein_coding
FBtr0308812.1,protein_coding
FBtr0308813.1,protein_coding
FBtr0308814.1,protein_coding
FBtr0308815.1,protein_coding
FBtr0308816.1,protein_coding
FBtr0308817.1,protein_coding
FBtr0308818.1,protein_coding
FBtr0308819.1,protein_coding
FBtr0308820.1,protein_coding
FBtr0308821.1,protein_coding
FBtr0308822.1,protein_coding
FBtr0308823.1,protein_coding
FBtr0308825.1,protein_coding
FBtr0308826.1,protein_coding
FBtr0308827.1,protein_coding
FBtr0308828.1,protein_coding
FBtr0308829.1,protein_coding
FBtr0308830.1,protein_coding
FBtr0308831.1,protein_coding
FBtr0308832.1,protein_coding
FBtr0308833.1,protein_coding
FBtr0308834.1,protein_coding
FBtr0308835.1,protein_coding
FBtr0308836.1,protein_coding
FBtr0308837.1,protein_coding
FBtr0308838.1,protein_coding
FBtr0308839.1,protein_coding
FBtr0308840.1,protein_coding
FBtr0308841.1,protein_coding
FBtr0308842.1,protein_coding
FBtr0308845.1,lincRNA
FBtr0308846.1,lincRNA
FBtr0308847.1,protein_coding
FBtr0308848.1,protein_coding
FBtr0308849.1,protein_coding
FBtr0308850.1,protein_coding
FBtr0308851.1,protein_coding
FBtr0308852.1,protein_coding
FBtr0308853.1,protein_coding
FBtr0308854.1,protein_coding
FBtr0308855.1,protein_coding
FBtr0308856.1,protein_coding
FBtr0308857.1,protein_coding
FBtr0308858.1,protein_coding
FBtr0308859.1,protein_coding
FBtr0308889.1,protein_coding
FBtr0308890.1,protein_coding
FBtr0308891.1,protein_coding
FBtr0308892.1,protein_coding
FBtr0308894.1,protein_coding
FBtr0308895.1,protein_coding
FBtr0308896.1,protein_coding
FBtr0308914.1,protein_coding
FBtr0308915.1,protein_coding
FBtr0308916.1,protein_coding
FBtr0308917.1,protein_coding
FBtr0308918.1,protein_coding
FBtr0308920.1,lincRNA
FBtr0308921.1,lincRNA
FBtr0308922.1,lincRNA
FBtr0308923.1,lincRNA
FBtr0308924.1,lincRNA
FBtr0308925.1,lincRNA
FBtr0308926.1,lincRNA
FBtr0308927.1,lincRNA
FBtr0308928.1,lincRNA
FBtr0308929.1,lincRNA
FBtr0308930.1,lincRNA
FBtr0308931.1,lincRNA
FBtr0308932.1,lincRNA
FBtr0308933.1,lincRNA
FBtr0308934.1,lincRNA
FBtr0308935.1,lincRNA
FBtr0308936.1,lincRNA
FBtr0308937.1,protein_coding
FBtr0308938.1,lincRNA
FBtr0308939.1,lincRNA
FBtr0308940.1,lincRNA
FBtr0308941.1,lincRNA
FBtr0308942.1,lincRNA
FBtr0308944.1,lincRNA
FBtr0308945.1,pseudogene
FBtr0308946.1,pseudogene
FBtr0308947.1,pseudogene
FBtr0308948.1,protein_coding
FBtr0308949.1,protein_coding
FBtr0308952.1,protein_coding
FBtr0308953.1,protein_coding
FBtr0308954.1,protein_coding
FBtr0309027.1,protein_coding
FBtr0309028.1,protein_coding
FBtr0309029.1,protein_coding
FBtr0309030.1,protein_coding
FBtr0309031.1,protein_coding
FBtr0309032.1,lincRNA
FBtr0309033.1,lincRNA
FBtr0309034.1,lincRNA
FBtr0309035.1,lincRNA
FBtr0309036.1,lincRNA
FBtr0309037.1,lincRNA
FBtr0309038.1,lincRNA
FBtr0309039.1,lincRNA
FBtr0309040.1,protein_coding
FBtr0309041.1,protein_coding
FBtr0309042.1,protein_coding
FBtr0309054.1,protein_coding
FBtr0309055.1,protein_coding
FBtr0309056.1,protein_coding
FBtr0309057.1,lincRNA
FBtr0309058.1,lincRNA
FBtr0309059.1,lincRNA
FBtr0309061.1,lincRNA
FBtr0309062.1,protein_coding
FBtr0309063.1,protein_coding
FBtr0309064.1,protein_coding
FBtr0309065.1,lincRNA
FBtr0309066.1,lincRNA
FBtr0309067.1,lincRNA
FBtr0309068.1,lincRNA
FBtr0309069.1,lincRNA
FBtr0309070.1,lincRNA
FBtr0309071.1,lincRNA
FBtr0309072.1,lincRNA
FBtr0309073.1,protein_coding
FBtr0309074.1,protein_coding
FBtr0309075.1,lincRNA
FBtr0309077.1,protein_coding
FBtr0309088.1,protein_coding
FBtr0309089.1,protein_coding
FBtr0309090.1,protein_coding
FBtr0309091.1,protein_coding
FBtr0309093.1,protein_coding
FBtr0309094.1,protein_coding
FBtr0309095.1,protein_coding
FBtr0309096.1,protein_coding
FBtr0309097.1,protein_coding
FBtr0309098.1,protein_coding
FBtr0309099.1,protein_coding
FBtr0309100.1,protein_coding
FBtr0309101.1,protein_coding
FBtr0309102.1,protein_coding
FBtr0309103.1,protein_coding
FBtr0309104.1,protein_coding
FBtr0309105.1,protein_coding
FBtr0309106.1,protein_coding
FBtr0309107.1,protein_coding
FBtr0309108.1,protein_coding
FBtr0309109.1,protein_coding
FBtr0309110.1,protein_coding
FBtr0309111.1,protein_coding
FBtr0309112.1,protein_coding
FBtr0309113.1,protein_coding
FBtr0309114.1,protein_coding
FBtr0309115.1,protein_coding
FBtr0309116.1,protein_coding
FBtr0309117.1,protein_coding
FBtr0309118.1,protein_coding
FBtr0309119.1,protein_coding
FBtr0309120.1,protein_coding
FBtr0309175.1,protein_coding
FBtr0309176.1,protein_coding
FBtr0309177.1,protein_coding
FBtr0309178.1,protein_coding
FBtr0309179.1,protein_coding
FBtr0309180.1,protein_coding
FBtr0309181.1,protein_coding
FBtr0309182.1,protein_coding
FBtr0309183.1,protein_coding
FBtr0309184.1,lincRNA
FBtr0309185.1,lincRNA
FBtr0309186.1,lincRNA
FBtr0309187.1,lincRNA
FBtr0309188.1,lincRNA
FBtr0309189.1,protein_coding
FBtr0309190.1,lincRNA
FBtr0309191.1,lincRNA
FBtr0309192.1,lincRNA
FBtr0309193.1,lincRNA
FBtr0309194.1,protein_coding
FBtr0309195.1,protein_coding
FBtr0309196.1,lincRNA
FBtr0309197.1,lincRNA
FBtr0309198.1,lincRNA
FBtr0309199.1,lincRNA
FBtr0309200.1,lincRNA
FBtr0309201.1,lincRNA
FBtr0309202.1,protein_coding
FBtr0309203.1,protein_coding
FBtr0309204.1,protein_coding
FBtr0309205.1,protein_coding
FBtr0309206.1,protein_coding
FBtr0309207.1,protein_coding
FBtr0309208.1,protein_coding
FBtr0309209.1,protein_coding
FBtr0309210.1,protein_coding
FBtr0309211.1,protein_coding
FBtr0309212.1,protein_coding
FBtr0309213.1,protein_coding
FBtr0309214.1,protein_coding
FBtr0309215.1,protein_coding
FBtr0309217.1,protein_coding
FBtr0309218.1,protein_coding
FBtr0309219.1,protein_coding
FBtr0309220.1,protein_coding
FBtr0309221.1,protein_coding
FBtr0309222.1,protein_coding
FBtr0309223.1,protein_coding
FBtr0309224.1,protein_coding
FBtr0309225.1,protein_coding
FBtr0309226.1,protein_coding
FBtr0309227.1,protein_coding
FBtr0309228.1,protein_coding
FBtr0309229.1,protein_coding
FBtr0309230.1,protein_coding
FBtr0309231.1,protein_coding
FBtr0309235.1,protein_coding
FBtr0309236.1,protein_coding
FBtr0309237.1,protein_coding
FBtr0309238.1,protein_coding
FBtr0309239.1,protein_coding
FBtr0309240.1,protein_coding
FBtr0309241.1,protein_coding
FBtr0309242.1,protein_coding
FBtr0309243.1,protein_coding
FBtr0309244.1,protein_coding
FBtr0309245.1,protein_coding
FBtr0309246.1,protein_coding
FBtr0309247.1,protein_coding
FBtr0309249.1,protein_coding
FBtr0309250.1,protein_coding
FBtr0309251.1,protein_coding
FBtr0309252.1,protein_coding
FBtr0309253.1,protein_coding
FBtr0309254.1,protein_coding
FBtr0309255.1,protein_coding
FBtr0309256.1,protein_coding
FBtr0309257.1,protein_coding
FBtr0309258.1,protein_coding
FBtr0309271.1,protein_coding
FBtr0309273.1,lincRNA
FBtr0309274.1,lincRNA
FBtr0309275.1,lincRNA
FBtr0309276.1,protein_coding
FBtr0309277.1,protein_coding
FBtr0309278.1,protein_coding
FBtr0309280.1,protein_coding
FBtr0309281.1,protein_coding
FBtr0309282.1,lincRNA
FBtr0309283.1,lincRNA
FBtr0309284.1,lincRNA
FBtr0309285.1,protein_coding
FBtr0309286.1,protein_coding
FBtr0309287.1,lincRNA
FBtr0309288.1,protein_coding
FBtr0309289.1,lincRNA
FBtr0309290.1,lincRNA
FBtr0309291.1,lincRNA
FBtr0309292.1,lincRNA
FBtr0309293.1,lincRNA
FBtr0309294.1,protein_coding
FBtr0309295.1,protein_coding
FBtr0309296.1,lincRNA
FBtr0309297.1,lincRNA
FBtr0309298.1,protein_coding
FBtr0309299.1,protein_coding
FBtr0309300.1,lincRNA
FBtr0309301.1,protein_coding
FBtr0309302.1,protein_coding
FBtr0309303.1,protein_coding
FBtr0309304.1,lincRNA
FBtr0309305.1,lincRNA
FBtr0309306.1,lincRNA
FBtr0309307.1,protein_coding
FBtr0309308.1,lincRNA
FBtr0309309.1,lincRNA
FBtr0309310.1,lincRNA
FBtr0309311.1,lincRNA
FBtr0309312.1,protein_coding
FBtr0309314.1,lincRNA
FBtr0309315.1,lincRNA
FBtr0309316.1,protein_coding
FBtr0309318.1,protein_coding
FBtr0309319.1,protein_coding
FBtr0309320.1,protein_coding
FBtr0309321.1,protein_coding
FBtr0309322.1,protein_coding
FBtr0309323.1,protein_coding
FBtr0309369.1,protein_coding
FBtr0309370.1,protein_coding
FBtr0309371.1,protein_coding
FBtr0309372.1,protein_coding
FBtr0309498.1,protein_coding
FBtr0309499.1,protein_coding
FBtr0309500.1,protein_coding
FBtr0309501.1,protein_coding
FBtr0309504.1,protein_coding
FBtr0309505.1,pseudogene
FBtr0309506.1,protein_coding
FBtr0309507.1,pseudogene
FBtr0309508.1,lincRNA
FBtr0309509.1,lincRNA
FBtr0309510.1,lincRNA
FBtr0309511.1,protein_coding
FBtr0309512.1,protein_coding
FBtr0309513.1,lincRNA
FBtr0309514.1,lincRNA
FBtr0309515.1,lincRNA
FBtr0309516.1,protein_coding
FBtr0309517.1,lincRNA
FBtr0309518.1,lincRNA
FBtr0309519.1,lincRNA
FBtr0309520.1,lincRNA
FBtr0309521.1,lincRNA
FBtr0309522.1,lincRNA
FBtr0309523.1,lincRNA
FBtr0309524.1,lincRNA
FBtr0309525.1,lincRNA
FBtr0309526.1,lincRNA
FBtr0309527.1,lincRNA
FBtr0309528.1,lincRNA
FBtr0309530.1,lincRNA
FBtr0309572.1,pre_miRNA
FBtr0309573.1,pre_miRNA
FBtr0309574.1,pre_miRNA
FBtr0309575.1,pre_miRNA
FBtr0309576.1,pre_miRNA
FBtr0309577.1,pre_miRNA
FBtr0309578.1,pre_miRNA
FBtr0309579.1,pre_miRNA
FBtr0309580.1,pre_miRNA
FBtr0309581.1,pre_miRNA
FBtr0309582.1,pre_miRNA
FBtr0309583.1,pre_miRNA
FBtr0309584.1,pre_miRNA
FBtr0309585.1,pre_miRNA
FBtr0309586.1,pre_miRNA
FBtr0309587.1,pre_miRNA
FBtr0309588.1,pre_miRNA
FBtr0309589.1,pre_miRNA
